id,worker_id,action,timestamp,location_id,work_id,worker_profession
1625,11,Clock In,2025-01-02T08:20:00,,,Site Manager
1626,11,Clock Out,2025-01-02T17:20:00,7.0,33.0,Site Manager
1627,1,Clock In,2025-01-03T08:30:00,,,Shuttering Carpenter
1628,1,Clock Out,2025-01-03T15:30:00,3.0,13.0,Shuttering Carpenter
1629,2,Clock In,2025-01-03T08:03:00,,,Slinger
1630,2,Clock Out,2025-01-03T16:03:00,1.0,34.0,Slinger
1631,3,Clock In,2025-01-03T08:20:00,,,Assembler
1632,3,Clock Out,2025-01-03T18:20:00,2.0,17.0,Assembler
1633,5,Clock In,2025-01-03T08:01:00,,,Assembler
1634,5,Clock Out,2025-01-03T18:01:00,7.0,23.0,Assembler
1635,6,Clock In,2025-01-03T08:00:00,,,Slinger
1636,6,Clock Out,2025-01-03T17:00:00,3.0,12.0,Slinger
1637,7,Clock In,2025-01-03T08:28:00,,,Assembler
1638,7,Clock Out,2025-01-03T17:28:00,3.0,35.0,Assembler
1639,8,Clock In,2025-01-03T08:06:00,,,Assembler
1640,8,Clock Out,2025-01-03T15:06:00,6.0,37.0,Assembler
1641,9,Clock In,2025-01-03T08:14:00,,,Shuttering Carpenter
1642,9,Clock Out,2025-01-03T15:14:00,1.0,4.0,Shuttering Carpenter
1643,10,Clock In,2025-01-03T08:04:00,,,Steel Fixer
1644,10,Clock Out,2025-01-03T16:04:00,1.0,18.0,Steel Fixer
1645,1,Clock In,2025-01-04T08:17:00,,,Shuttering Carpenter
1646,1,Clock Out,2025-01-04T18:17:00,4.0,19.0,Shuttering Carpenter
1647,2,Clock In,2025-01-04T08:25:00,,,Slinger
1648,2,Clock Out,2025-01-04T18:25:00,1.0,13.0,Slinger
1649,3,Clock In,2025-01-04T08:27:00,,,Assembler
1650,3,Clock Out,2025-01-04T15:27:00,3.0,35.0,Assembler
1651,6,Clock In,2025-01-04T08:20:00,,,Slinger
1652,6,Clock Out,2025-01-04T17:20:00,2.0,23.0,Slinger
1653,7,Clock In,2025-01-04T08:28:00,,,Assembler
1654,7,Clock Out,2025-01-04T15:28:00,4.0,37.0,Assembler
1655,8,Clock In,2025-01-04T08:16:00,,,Assembler
1656,8,Clock Out,2025-01-04T16:16:00,4.0,17.0,Assembler
1657,9,Clock In,2025-01-04T08:09:00,,,Shuttering Carpenter
1658,9,Clock Out,2025-01-04T15:09:00,4.0,37.0,Shuttering Carpenter
1659,10,Clock In,2025-01-04T08:23:00,,,Steel Fixer
1660,10,Clock Out,2025-01-04T17:23:00,1.0,42.0,Steel Fixer
1661,11,Clock In,2025-01-04T08:00:00,,,Site Manager
1662,11,Clock Out,2025-01-04T17:00:00,4.0,19.0,Site Manager
1663,1,Clock In,2025-01-05T08:08:00,,,Shuttering Carpenter
1664,1,Clock Out,2025-01-05T18:08:00,5.0,34.0,Shuttering Carpenter
1665,2,Clock In,2025-01-05T08:29:00,,,Slinger
1666,2,Clock Out,2025-01-05T15:29:00,7.0,31.0,Slinger
1667,3,Clock In,2025-01-05T08:24:00,,,Assembler
1668,3,Clock Out,2025-01-05T16:24:00,1.0,35.0,Assembler
1669,5,Clock In,2025-01-05T08:00:00,,,Assembler
1670,5,Clock Out,2025-01-05T17:00:00,2.0,26.0,Assembler
1671,6,Clock In,2025-01-05T08:04:00,,,Slinger
1672,6,Clock Out,2025-01-05T15:04:00,3.0,38.0,Slinger
1673,7,Clock In,2025-01-05T08:09:00,,,Assembler
1674,7,Clock Out,2025-01-05T17:09:00,5.0,31.0,Assembler
1675,8,Clock In,2025-01-05T08:28:00,,,Assembler
1676,8,Clock Out,2025-01-05T15:28:00,2.0,29.0,Assembler
1677,9,Clock In,2025-01-05T08:14:00,,,Shuttering Carpenter
1678,9,Clock Out,2025-01-05T15:14:00,6.0,15.0,Shuttering Carpenter
1679,11,Clock In,2025-01-05T08:20:00,,,Site Manager
1680,11,Clock Out,2025-01-05T16:20:00,5.0,23.0,Site Manager
1681,2,Clock In,2025-01-06T08:04:00,,,Slinger
1682,2,Clock Out,2025-01-06T17:04:00,4.0,21.0,Slinger
1683,3,Clock In,2025-01-06T08:11:00,,,Assembler
1684,3,Clock Out,2025-01-06T15:11:00,7.0,7.0,Assembler
1685,4,Clock In,2025-01-06T08:05:00,,,Assembler
1686,4,Clock Out,2025-01-06T18:05:00,4.0,20.0,Assembler
1687,5,Clock In,2025-01-06T08:27:00,,,Assembler
1688,5,Clock Out,2025-01-06T15:27:00,3.0,35.0,Assembler
1689,6,Clock In,2025-01-06T08:08:00,,,Slinger
1690,6,Clock Out,2025-01-06T17:08:00,4.0,1.0,Slinger
1691,7,Clock In,2025-01-06T08:08:00,,,Assembler
1692,7,Clock Out,2025-01-06T16:08:00,3.0,9.0,Assembler
1693,8,Clock In,2025-01-06T08:09:00,,,Assembler
1694,8,Clock Out,2025-01-06T16:09:00,4.0,2.0,Assembler
1695,9,Clock In,2025-01-06T08:17:00,,,Shuttering Carpenter
1696,9,Clock Out,2025-01-06T16:17:00,7.0,37.0,Shuttering Carpenter
1697,10,Clock In,2025-01-06T08:13:00,,,Steel Fixer
1698,10,Clock Out,2025-01-06T17:13:00,2.0,33.0,Steel Fixer
1699,11,Clock In,2025-01-06T08:00:00,,,Site Manager
1700,11,Clock Out,2025-01-06T17:00:00,4.0,33.0,Site Manager
1701,3,Clock In,2025-01-07T08:03:00,,,Assembler
1702,3,Clock Out,2025-01-07T15:03:00,3.0,6.0,Assembler
1703,5,Clock In,2025-01-07T08:15:00,,,Assembler
1704,5,Clock Out,2025-01-07T18:15:00,5.0,15.0,Assembler
1705,7,Clock In,2025-01-07T08:22:00,,,Assembler
1706,7,Clock Out,2025-01-07T18:22:00,7.0,24.0,Assembler
1707,8,Clock In,2025-01-07T08:00:00,,,Assembler
1708,8,Clock Out,2025-01-07T16:00:00,2.0,38.0,Assembler
1709,1,Clock In,2025-01-08T08:25:00,,,Shuttering Carpenter
1710,1,Clock Out,2025-01-08T18:25:00,7.0,32.0,Shuttering Carpenter
1711,2,Clock In,2025-01-08T08:08:00,,,Slinger
1712,2,Clock Out,2025-01-08T15:08:00,5.0,37.0,Slinger
1713,3,Clock In,2025-01-08T08:17:00,,,Assembler
1714,3,Clock Out,2025-01-08T15:17:00,1.0,7.0,Assembler
1715,4,Clock In,2025-01-08T08:14:00,,,Assembler
1716,4,Clock Out,2025-01-08T16:14:00,4.0,40.0,Assembler
1717,5,Clock In,2025-01-08T08:01:00,,,Assembler
1718,5,Clock Out,2025-01-08T16:01:00,5.0,18.0,Assembler
1719,8,Clock In,2025-01-08T08:24:00,,,Assembler
1720,8,Clock Out,2025-01-08T17:24:00,1.0,29.0,Assembler
1721,9,Clock In,2025-01-08T08:19:00,,,Shuttering Carpenter
1722,9,Clock Out,2025-01-08T16:19:00,3.0,17.0,Shuttering Carpenter
1723,10,Clock In,2025-01-08T08:16:00,,,Steel Fixer
1724,10,Clock Out,2025-01-08T16:16:00,4.0,6.0,Steel Fixer
1725,11,Clock In,2025-01-08T08:24:00,,,Site Manager
1726,11,Clock Out,2025-01-08T16:24:00,2.0,36.0,Site Manager
1727,1,Clock In,2025-01-09T08:12:00,,,Shuttering Carpenter
1728,1,Clock Out,2025-01-09T15:12:00,6.0,27.0,Shuttering Carpenter
1729,3,Clock In,2025-01-09T08:08:00,,,Assembler
1730,3,Clock Out,2025-01-09T15:08:00,4.0,23.0,Assembler
1731,4,Clock In,2025-01-09T08:15:00,,,Assembler
1732,4,Clock Out,2025-01-09T15:15:00,1.0,5.0,Assembler
1733,6,Clock In,2025-01-09T08:25:00,,,Slinger
1734,6,Clock Out,2025-01-09T17:25:00,3.0,29.0,Slinger
1735,9,Clock In,2025-01-09T08:06:00,,,Shuttering Carpenter
1736,9,Clock Out,2025-01-09T15:06:00,5.0,36.0,Shuttering Carpenter
1737,10,Clock In,2025-01-09T08:24:00,,,Steel Fixer
1738,10,Clock Out,2025-01-09T17:24:00,2.0,35.0,Steel Fixer
1739,11,Clock In,2025-01-09T08:05:00,,,Site Manager
1740,11,Clock Out,2025-01-09T16:05:00,3.0,5.0,Site Manager
1741,1,Clock In,2025-01-10T08:03:00,,,Shuttering Carpenter
1742,1,Clock Out,2025-01-10T17:03:00,3.0,9.0,Shuttering Carpenter
1743,2,Clock In,2025-01-10T08:28:00,,,Slinger
1744,2,Clock Out,2025-01-10T18:28:00,5.0,30.0,Slinger
1745,3,Clock In,2025-01-10T08:28:00,,,Assembler
1746,3,Clock Out,2025-01-10T18:28:00,4.0,24.0,Assembler
1747,4,Clock In,2025-01-10T08:30:00,,,Assembler
1748,4,Clock Out,2025-01-10T15:30:00,2.0,10.0,Assembler
1749,5,Clock In,2025-01-10T08:14:00,,,Assembler
1750,5,Clock Out,2025-01-10T17:14:00,1.0,20.0,Assembler
1751,6,Clock In,2025-01-10T08:03:00,,,Slinger
1752,6,Clock Out,2025-01-10T17:03:00,5.0,40.0,Slinger
1753,7,Clock In,2025-01-10T08:10:00,,,Assembler
1754,7,Clock Out,2025-01-10T18:10:00,3.0,9.0,Assembler
1755,8,Clock In,2025-01-10T08:20:00,,,Assembler
1756,8,Clock Out,2025-01-10T18:20:00,4.0,19.0,Assembler
1757,10,Clock In,2025-01-10T08:15:00,,,Steel Fixer
1758,10,Clock Out,2025-01-10T18:15:00,2.0,37.0,Steel Fixer
1759,11,Clock In,2025-01-10T08:22:00,,,Site Manager
1760,11,Clock Out,2025-01-10T15:22:00,6.0,19.0,Site Manager
1761,1,Clock In,2025-01-11T08:18:00,,,Shuttering Carpenter
1762,1,Clock Out,2025-01-11T15:18:00,2.0,40.0,Shuttering Carpenter
1763,2,Clock In,2025-01-11T08:00:00,,,Slinger
1764,2,Clock Out,2025-01-11T16:00:00,1.0,34.0,Slinger
1765,3,Clock In,2025-01-11T08:22:00,,,Assembler
1766,3,Clock Out,2025-01-11T15:22:00,1.0,1.0,Assembler
1767,4,Clock In,2025-01-11T08:25:00,,,Assembler
1768,4,Clock Out,2025-01-11T18:25:00,5.0,4.0,Assembler
1769,5,Clock In,2025-01-11T08:15:00,,,Assembler
1770,5,Clock Out,2025-01-11T16:15:00,4.0,26.0,Assembler
1771,6,Clock In,2025-01-11T08:12:00,,,Slinger
1772,6,Clock Out,2025-01-11T15:12:00,2.0,36.0,Slinger
1773,7,Clock In,2025-01-11T08:12:00,,,Assembler
1774,7,Clock Out,2025-01-11T16:12:00,2.0,20.0,Assembler
1775,8,Clock In,2025-01-11T08:12:00,,,Assembler
1776,8,Clock Out,2025-01-11T16:12:00,6.0,12.0,Assembler
1777,9,Clock In,2025-01-11T08:11:00,,,Shuttering Carpenter
1778,9,Clock Out,2025-01-11T17:11:00,1.0,4.0,Shuttering Carpenter
1779,10,Clock In,2025-01-11T08:19:00,,,Steel Fixer
1780,10,Clock Out,2025-01-11T17:19:00,6.0,10.0,Steel Fixer
1781,11,Clock In,2025-01-11T08:20:00,,,Site Manager
1782,11,Clock Out,2025-01-11T15:20:00,7.0,41.0,Site Manager
1783,1,Clock In,2025-01-12T08:09:00,,,Shuttering Carpenter
1784,1,Clock Out,2025-01-12T16:09:00,5.0,38.0,Shuttering Carpenter
1785,2,Clock In,2025-01-12T08:28:00,,,Slinger
1786,2,Clock Out,2025-01-12T16:28:00,2.0,15.0,Slinger
1787,4,Clock In,2025-01-12T08:30:00,,,Assembler
1788,4,Clock Out,2025-01-12T17:30:00,3.0,27.0,Assembler
1789,5,Clock In,2025-01-12T08:05:00,,,Assembler
1790,5,Clock Out,2025-01-12T15:05:00,3.0,2.0,Assembler
1791,7,Clock In,2025-01-12T08:07:00,,,Assembler
1792,7,Clock Out,2025-01-12T17:07:00,2.0,23.0,Assembler
1793,8,Clock In,2025-01-12T08:23:00,,,Assembler
1794,8,Clock Out,2025-01-12T18:23:00,3.0,34.0,Assembler
1795,9,Clock In,2025-01-12T08:24:00,,,Shuttering Carpenter
1796,9,Clock Out,2025-01-12T16:24:00,3.0,18.0,Shuttering Carpenter
1797,10,Clock In,2025-01-12T08:05:00,,,Steel Fixer
1798,10,Clock Out,2025-01-12T17:05:00,2.0,28.0,Steel Fixer
1799,11,Clock In,2025-01-12T08:24:00,,,Site Manager
1800,11,Clock Out,2025-01-12T16:24:00,5.0,23.0,Site Manager
1801,1,Clock In,2025-01-13T08:11:00,,,Shuttering Carpenter
1802,1,Clock Out,2025-01-13T15:11:00,5.0,4.0,Shuttering Carpenter
1803,2,Clock In,2025-01-13T08:21:00,,,Slinger
1804,2,Clock Out,2025-01-13T16:21:00,6.0,28.0,Slinger
1805,3,Clock In,2025-01-13T08:23:00,,,Assembler
1806,3,Clock Out,2025-01-13T17:23:00,2.0,13.0,Assembler
1807,4,Clock In,2025-01-13T08:14:00,,,Assembler
1808,4,Clock Out,2025-01-13T16:14:00,4.0,2.0,Assembler
1809,6,Clock In,2025-01-13T08:16:00,,,Slinger
1810,6,Clock Out,2025-01-13T16:16:00,3.0,14.0,Slinger
1811,7,Clock In,2025-01-13T08:09:00,,,Assembler
1812,7,Clock Out,2025-01-13T17:09:00,6.0,1.0,Assembler
1813,8,Clock In,2025-01-13T08:06:00,,,Assembler
1814,8,Clock Out,2025-01-13T15:06:00,4.0,33.0,Assembler
1815,9,Clock In,2025-01-13T08:21:00,,,Shuttering Carpenter
1816,9,Clock Out,2025-01-13T16:21:00,5.0,9.0,Shuttering Carpenter
1817,10,Clock In,2025-01-13T08:14:00,,,Steel Fixer
1818,10,Clock Out,2025-01-13T18:14:00,1.0,2.0,Steel Fixer
1819,11,Clock In,2025-01-13T08:25:00,,,Site Manager
1820,11,Clock Out,2025-01-13T16:25:00,4.0,28.0,Site Manager
1821,1,Clock In,2025-01-14T08:07:00,,,Shuttering Carpenter
1822,1,Clock Out,2025-01-14T17:07:00,6.0,24.0,Shuttering Carpenter
1823,2,Clock In,2025-01-14T08:29:00,,,Slinger
1824,2,Clock Out,2025-01-14T15:29:00,1.0,32.0,Slinger
1825,3,Clock In,2025-01-14T08:19:00,,,Assembler
1826,3,Clock Out,2025-01-14T15:19:00,7.0,35.0,Assembler
1827,4,Clock In,2025-01-14T08:08:00,,,Assembler
1828,4,Clock Out,2025-01-14T18:08:00,1.0,4.0,Assembler
1829,6,Clock In,2025-01-14T08:13:00,,,Slinger
1830,6,Clock Out,2025-01-14T16:13:00,3.0,23.0,Slinger
1831,7,Clock In,2025-01-14T08:14:00,,,Assembler
1832,7,Clock Out,2025-01-14T18:14:00,1.0,8.0,Assembler
1833,8,Clock In,2025-01-14T08:14:00,,,Assembler
1834,8,Clock Out,2025-01-14T16:14:00,6.0,8.0,Assembler
1835,9,Clock In,2025-01-14T08:00:00,,,Shuttering Carpenter
1836,9,Clock Out,2025-01-14T18:00:00,6.0,13.0,Shuttering Carpenter
1837,10,Clock In,2025-01-14T08:23:00,,,Steel Fixer
1838,10,Clock Out,2025-01-14T18:23:00,7.0,18.0,Steel Fixer
1839,11,Clock In,2025-01-14T08:18:00,,,Site Manager
1840,11,Clock Out,2025-01-14T18:18:00,3.0,6.0,Site Manager
1841,1,Clock In,2025-01-15T08:21:00,,,Shuttering Carpenter
1842,1,Clock Out,2025-01-15T17:21:00,1.0,23.0,Shuttering Carpenter
1843,2,Clock In,2025-01-15T08:06:00,,,Slinger
1844,2,Clock Out,2025-01-15T16:06:00,3.0,36.0,Slinger
1845,3,Clock In,2025-01-15T08:16:00,,,Assembler
1846,3,Clock Out,2025-01-15T16:16:00,5.0,5.0,Assembler
1847,4,Clock In,2025-01-15T08:13:00,,,Assembler
1848,4,Clock Out,2025-01-15T15:13:00,2.0,33.0,Assembler
1849,5,Clock In,2025-01-15T08:16:00,,,Assembler
1850,5,Clock Out,2025-01-15T17:16:00,6.0,11.0,Assembler
1851,6,Clock In,2025-01-15T08:11:00,,,Slinger
1852,6,Clock Out,2025-01-15T15:11:00,3.0,20.0,Slinger
1853,7,Clock In,2025-01-15T08:08:00,,,Assembler
1854,7,Clock Out,2025-01-15T17:08:00,1.0,19.0,Assembler
1855,8,Clock In,2025-01-15T08:08:00,,,Assembler
1856,8,Clock Out,2025-01-15T16:08:00,4.0,16.0,Assembler
1857,9,Clock In,2025-01-15T08:18:00,,,Shuttering Carpenter
1858,9,Clock Out,2025-01-15T17:18:00,7.0,30.0,Shuttering Carpenter
1859,10,Clock In,2025-01-15T08:13:00,,,Steel Fixer
1860,10,Clock Out,2025-01-15T15:13:00,7.0,5.0,Steel Fixer
1861,11,Clock In,2025-01-15T08:27:00,,,Site Manager
1862,11,Clock Out,2025-01-15T16:27:00,3.0,1.0,Site Manager
1863,1,Clock In,2025-01-16T08:06:00,,,Shuttering Carpenter
1864,1,Clock Out,2025-01-16T16:06:00,1.0,18.0,Shuttering Carpenter
1865,2,Clock In,2025-01-16T08:05:00,,,Slinger
1866,2,Clock Out,2025-01-16T18:05:00,5.0,13.0,Slinger
1867,3,Clock In,2025-01-16T08:29:00,,,Assembler
1868,3,Clock Out,2025-01-16T16:29:00,4.0,3.0,Assembler
1869,5,Clock In,2025-01-16T08:15:00,,,Assembler
1870,5,Clock Out,2025-01-16T17:15:00,3.0,12.0,Assembler
1871,6,Clock In,2025-01-16T08:23:00,,,Slinger
1872,6,Clock Out,2025-01-16T15:23:00,6.0,11.0,Slinger
1873,8,Clock In,2025-01-16T08:30:00,,,Assembler
1874,8,Clock Out,2025-01-16T16:30:00,1.0,3.0,Assembler
1875,9,Clock In,2025-01-16T08:03:00,,,Shuttering Carpenter
1876,9,Clock Out,2025-01-16T16:03:00,7.0,29.0,Shuttering Carpenter
1877,10,Clock In,2025-01-16T08:19:00,,,Steel Fixer
1878,10,Clock Out,2025-01-16T17:19:00,3.0,24.0,Steel Fixer
1879,11,Clock In,2025-01-16T08:04:00,,,Site Manager
1880,11,Clock Out,2025-01-16T18:04:00,3.0,5.0,Site Manager
1881,1,Clock In,2025-01-17T08:22:00,,,Shuttering Carpenter
1882,1,Clock Out,2025-01-17T15:22:00,5.0,34.0,Shuttering Carpenter
1883,2,Clock In,2025-01-17T08:08:00,,,Slinger
1884,2,Clock Out,2025-01-17T17:08:00,7.0,25.0,Slinger
1885,3,Clock In,2025-01-17T08:03:00,,,Assembler
1886,3,Clock Out,2025-01-17T16:03:00,1.0,5.0,Assembler
1887,4,Clock In,2025-01-17T08:08:00,,,Assembler
1888,4,Clock Out,2025-01-17T16:08:00,1.0,3.0,Assembler
1889,5,Clock In,2025-01-17T08:27:00,,,Assembler
1890,5,Clock Out,2025-01-17T16:27:00,7.0,41.0,Assembler
1891,6,Clock In,2025-01-17T08:17:00,,,Slinger
1892,6,Clock Out,2025-01-17T17:17:00,5.0,10.0,Slinger
1893,8,Clock In,2025-01-17T08:29:00,,,Assembler
1894,8,Clock Out,2025-01-17T15:29:00,4.0,18.0,Assembler
1895,9,Clock In,2025-01-17T08:08:00,,,Shuttering Carpenter
1896,9,Clock Out,2025-01-17T15:08:00,4.0,11.0,Shuttering Carpenter
1897,10,Clock In,2025-01-17T08:02:00,,,Steel Fixer
1898,10,Clock Out,2025-01-17T15:02:00,6.0,40.0,Steel Fixer
1899,11,Clock In,2025-01-17T08:14:00,,,Site Manager
1900,11,Clock Out,2025-01-17T15:14:00,4.0,38.0,Site Manager
1901,1,Clock In,2025-01-18T08:24:00,,,Shuttering Carpenter
1902,1,Clock Out,2025-01-18T18:24:00,1.0,35.0,Shuttering Carpenter
1903,2,Clock In,2025-01-18T08:26:00,,,Slinger
1904,2,Clock Out,2025-01-18T17:26:00,3.0,41.0,Slinger
1905,3,Clock In,2025-01-18T08:10:00,,,Assembler
1906,3,Clock Out,2025-01-18T17:10:00,3.0,12.0,Assembler
1907,4,Clock In,2025-01-18T08:15:00,,,Assembler
1908,4,Clock Out,2025-01-18T15:15:00,6.0,14.0,Assembler
1909,5,Clock In,2025-01-18T08:28:00,,,Assembler
1910,5,Clock Out,2025-01-18T15:28:00,6.0,7.0,Assembler
1911,6,Clock In,2025-01-18T08:12:00,,,Slinger
1912,6,Clock Out,2025-01-18T15:12:00,6.0,26.0,Slinger
1913,7,Clock In,2025-01-18T08:14:00,,,Assembler
1914,7,Clock Out,2025-01-18T18:14:00,2.0,1.0,Assembler
1915,8,Clock In,2025-01-18T08:27:00,,,Assembler
1916,8,Clock Out,2025-01-18T18:27:00,3.0,30.0,Assembler
1917,9,Clock In,2025-01-18T08:18:00,,,Shuttering Carpenter
1918,9,Clock Out,2025-01-18T16:18:00,7.0,7.0,Shuttering Carpenter
1919,10,Clock In,2025-01-18T08:00:00,,,Steel Fixer
1920,10,Clock Out,2025-01-18T16:00:00,1.0,41.0,Steel Fixer
1921,11,Clock In,2025-01-18T08:21:00,,,Site Manager
1922,11,Clock Out,2025-01-18T16:21:00,6.0,41.0,Site Manager
1923,1,Clock In,2025-01-19T08:26:00,,,Shuttering Carpenter
1924,1,Clock Out,2025-01-19T16:26:00,7.0,28.0,Shuttering Carpenter
1925,4,Clock In,2025-01-19T08:11:00,,,Assembler
1926,4,Clock Out,2025-01-19T18:11:00,7.0,4.0,Assembler
1927,5,Clock In,2025-01-19T08:29:00,,,Assembler
1928,5,Clock Out,2025-01-19T17:29:00,4.0,10.0,Assembler
1929,6,Clock In,2025-01-19T08:13:00,,,Slinger
1930,6,Clock Out,2025-01-19T17:13:00,4.0,24.0,Slinger
1931,7,Clock In,2025-01-19T08:15:00,,,Assembler
1932,7,Clock Out,2025-01-19T16:15:00,4.0,21.0,Assembler
1933,8,Clock In,2025-01-19T08:17:00,,,Assembler
1934,8,Clock Out,2025-01-19T16:17:00,7.0,29.0,Assembler
1935,9,Clock In,2025-01-19T08:02:00,,,Shuttering Carpenter
1936,9,Clock Out,2025-01-19T15:02:00,3.0,35.0,Shuttering Carpenter
1937,10,Clock In,2025-01-19T08:27:00,,,Steel Fixer
1938,10,Clock Out,2025-01-19T17:27:00,3.0,24.0,Steel Fixer
1939,11,Clock In,2025-01-19T08:15:00,,,Site Manager
1940,11,Clock Out,2025-01-19T16:15:00,7.0,6.0,Site Manager
1941,1,Clock In,2025-01-20T08:27:00,,,Shuttering Carpenter
1942,1,Clock Out,2025-01-20T15:27:00,2.0,3.0,Shuttering Carpenter
1943,2,Clock In,2025-01-20T08:05:00,,,Slinger
1944,2,Clock Out,2025-01-20T15:05:00,6.0,42.0,Slinger
1945,3,Clock In,2025-01-20T08:25:00,,,Assembler
1946,3,Clock Out,2025-01-20T18:25:00,3.0,4.0,Assembler
1947,4,Clock In,2025-01-20T08:14:00,,,Assembler
1948,4,Clock Out,2025-01-20T16:14:00,7.0,37.0,Assembler
1949,6,Clock In,2025-01-20T08:08:00,,,Slinger
1950,6,Clock Out,2025-01-20T16:08:00,1.0,15.0,Slinger
1951,7,Clock In,2025-01-20T08:19:00,,,Assembler
1952,7,Clock Out,2025-01-20T17:19:00,6.0,19.0,Assembler
1953,8,Clock In,2025-01-20T08:10:00,,,Assembler
1954,8,Clock Out,2025-01-20T15:10:00,1.0,19.0,Assembler
1955,9,Clock In,2025-01-20T08:07:00,,,Shuttering Carpenter
1956,9,Clock Out,2025-01-20T17:07:00,5.0,18.0,Shuttering Carpenter
1957,11,Clock In,2025-01-20T08:19:00,,,Site Manager
1958,11,Clock Out,2025-01-20T17:19:00,5.0,5.0,Site Manager
1959,1,Clock In,2025-01-21T08:17:00,,,Shuttering Carpenter
1960,1,Clock Out,2025-01-21T15:17:00,7.0,20.0,Shuttering Carpenter
1961,2,Clock In,2025-01-21T08:13:00,,,Slinger
1962,2,Clock Out,2025-01-21T17:13:00,7.0,5.0,Slinger
1963,4,Clock In,2025-01-21T08:00:00,,,Assembler
1964,4,Clock Out,2025-01-21T18:00:00,2.0,19.0,Assembler
1965,5,Clock In,2025-01-21T08:29:00,,,Assembler
1966,5,Clock Out,2025-01-21T17:29:00,6.0,35.0,Assembler
1967,6,Clock In,2025-01-21T08:06:00,,,Slinger
1968,6,Clock Out,2025-01-21T17:06:00,7.0,13.0,Slinger
1969,7,Clock In,2025-01-21T08:16:00,,,Assembler
1970,7,Clock Out,2025-01-21T16:16:00,2.0,28.0,Assembler
1971,8,Clock In,2025-01-21T08:13:00,,,Assembler
1972,8,Clock Out,2025-01-21T15:13:00,7.0,29.0,Assembler
1973,9,Clock In,2025-01-21T08:26:00,,,Shuttering Carpenter
1974,9,Clock Out,2025-01-21T18:26:00,5.0,41.0,Shuttering Carpenter
1975,10,Clock In,2025-01-21T08:30:00,,,Steel Fixer
1976,10,Clock Out,2025-01-21T17:30:00,6.0,39.0,Steel Fixer
1977,2,Clock In,2025-01-22T08:28:00,,,Slinger
1978,2,Clock Out,2025-01-22T17:28:00,4.0,17.0,Slinger
1979,3,Clock In,2025-01-22T08:24:00,,,Assembler
1980,3,Clock Out,2025-01-22T18:24:00,4.0,17.0,Assembler
1981,4,Clock In,2025-01-22T08:22:00,,,Assembler
1982,4,Clock Out,2025-01-22T16:22:00,3.0,12.0,Assembler
1983,5,Clock In,2025-01-22T08:15:00,,,Assembler
1984,5,Clock Out,2025-01-22T17:15:00,1.0,6.0,Assembler
1985,6,Clock In,2025-01-22T08:04:00,,,Slinger
1986,6,Clock Out,2025-01-22T15:04:00,1.0,26.0,Slinger
1987,9,Clock In,2025-01-22T08:10:00,,,Shuttering Carpenter
1988,9,Clock Out,2025-01-22T17:10:00,1.0,26.0,Shuttering Carpenter
1989,10,Clock In,2025-01-22T08:18:00,,,Steel Fixer
1990,10,Clock Out,2025-01-22T18:18:00,1.0,16.0,Steel Fixer
1991,11,Clock In,2025-01-22T08:06:00,,,Site Manager
1992,11,Clock Out,2025-01-22T17:06:00,4.0,24.0,Site Manager
1993,1,Clock In,2025-01-23T08:02:00,,,Shuttering Carpenter
1994,1,Clock Out,2025-01-23T17:02:00,2.0,7.0,Shuttering Carpenter
1995,2,Clock In,2025-01-23T08:17:00,,,Slinger
1996,2,Clock Out,2025-01-23T15:17:00,2.0,9.0,Slinger
1997,7,Clock In,2025-01-23T08:03:00,,,Assembler
1998,7,Clock Out,2025-01-23T18:03:00,6.0,41.0,Assembler
1999,8,Clock In,2025-01-23T08:11:00,,,Assembler
2000,8,Clock Out,2025-01-23T16:11:00,6.0,22.0,Assembler
2001,9,Clock In,2025-01-23T08:25:00,,,Shuttering Carpenter
2002,9,Clock Out,2025-01-23T17:25:00,3.0,31.0,Shuttering Carpenter
2003,10,Clock In,2025-01-23T08:13:00,,,Steel Fixer
2004,10,Clock Out,2025-01-23T16:13:00,2.0,21.0,Steel Fixer
2005,11,Clock In,2025-01-23T08:26:00,,,Site Manager
2006,11,Clock Out,2025-01-23T17:26:00,7.0,17.0,Site Manager
2007,1,Clock In,2025-01-24T08:12:00,,,Shuttering Carpenter
2008,1,Clock Out,2025-01-24T15:12:00,7.0,22.0,Shuttering Carpenter
2009,2,Clock In,2025-01-24T08:09:00,,,Slinger
2010,2,Clock Out,2025-01-24T15:09:00,3.0,6.0,Slinger
2011,3,Clock In,2025-01-24T08:24:00,,,Assembler
2012,3,Clock Out,2025-01-24T17:24:00,3.0,28.0,Assembler
2013,4,Clock In,2025-01-24T08:13:00,,,Assembler
2014,4,Clock Out,2025-01-24T15:13:00,3.0,32.0,Assembler
2015,5,Clock In,2025-01-24T08:05:00,,,Assembler
2016,5,Clock Out,2025-01-24T18:05:00,1.0,39.0,Assembler
2017,6,Clock In,2025-01-24T08:28:00,,,Slinger
2018,6,Clock Out,2025-01-24T16:28:00,2.0,10.0,Slinger
2019,7,Clock In,2025-01-24T08:03:00,,,Assembler
2020,7,Clock Out,2025-01-24T17:03:00,7.0,4.0,Assembler
2021,9,Clock In,2025-01-24T08:18:00,,,Shuttering Carpenter
2022,9,Clock Out,2025-01-24T18:18:00,2.0,35.0,Shuttering Carpenter
